Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
perak-happy,perak,happy,v,0.094642,0.243931,128,0.221642,130.650,622.122,1628.188,2415.556,39.346,49.811,85.200,45.276,47.004,48.139,25.731,9.269,49.999,35.683,27.676,-1.728,-1.135,-4.723,9.593,17.600,16.462,44.825,45.083,36.670,24.554,20.128,21.161,-0.257,8.412,20.271,24.697,23.664,22.262,19.032,13.245,11.962,11.919
perak-happy,perak,happy,v,0.094642,0.243931,129,0.222642,130.424,623.995,1622.534,2416.794,39.341,49.637,85.224,45.186,46.979,47.909,25.667,8.764,50.059,35.656,27.889,-1.793,-0.930,-4.874,9.529,17.297,16.903,44.739,45.074,36.622,24.568,19.974,21.449,-0.335,8.452,20.171,24.765,23.289,21.296,18.977,13.165,11.877,11.835
perak-happy,perak,happy,v,0.094642,0.243931,130,0.223642,130.198,625.867,1616.881,2418.033,39.335,49.465,85.248,45.120,46.958,47.684,25.446,9.221,50.070,35.626,28.037,-1.838,-0.726,-4.951,9.494,17.083,16.225,44.676,45.069,36.573,24.532,19.815,21.674,-0.393,8.496,20.145,24.862,23.002,19.848,18.935,13.072,11.794,11.753
perak-happy,perak,happy,v,0.094642,0.243931,131,0.224642,129.973,627.740,1611.228,2419.272,39.330,49.294,85.273,45.064,46.920,47.479,25.126,9.624,50.023,35.593,28.123,-1.855,-0.560,-4.959,9.471,16.941,15.502,44.624,45.047,36.540,24.437,19.654,21.836,-0.423,8.508,20.188,24.970,22.789,19.728,18.899,12.953,11.709,11.666
perak-happy,perak,happy,v,0.094642,0.243931,132,0.225642,129.747,629.612,1605.574,2420.510,39.324,49.125,85.297,45.082,46.905,47.313,25.658,9.871,49.934,35.587,28.135,-1.823,-0.408,-4.852,9.496,16.947,15.787,44.646,45.049,36.540,24.300,19.520,21.923,-0.403,8.509,20.346,25.126,22.723,19.952,18.938,12.832,11.642,11.598
perak-happy,perak,happy,v,0.094642,0.243931,133,0.226642,129.522,631.485,1599.921,2421.749,39.318,48.958,85.321,45.153,46.931,47.159,28.281,10.451,49.845,35.606,28.042,-1.778,-0.228,-4.693,9.547,17.111,17.830,44.720,45.091,36.546,24.163,19.411,21.905,-0.371,8.544,20.557,25.309,22.815,19.829,19.088,12.729,11.607,11.560
perak-happy,perak,happy,v,0.094642,0.243931,134,0.227642,129.317,633.357,1594.268,2422.987,39.314,48.795,85.350,45.167,46.947,46.954,25.045,10.927,49.766,35.829,27.810,-1.780,-0.007,-4.599,9.339,17.357,14.118,44.737,45.122,36.492,24.036,19.506,21.748,-0.384,8.630,20.702,25.232,22.990,18.499,19.310,12.638,11.593,11.542
perak-happy,perak,happy,v,0.094642,0.243931,135,0.228642,129.129,631.263,1589.791,2423.449,39.271,48.664,85.334,45.133,46.925,46.749,33.287,14.092,49.669,36.213,27.401,-1.792,0.176,-4.536,8.920,17.732,19.195,44.702,45.093,36.223,23.960,19.904,21.492,-0.391,8.870,20.742,24.798,23.210,18.013,19.566,12.550,11.588,11.533
perak-happy,perak,happy,v,0.094642,0.243931,136,0.229642,128.941,628.795,1585.426,2423.838,39.225,48.536,85.313,45.042,46.891,46.823,33.099,13.502,49.527,36.590,26.799,-1.849,0.068,-4.485,8.452,18.243,19.597,44.609,45.049,36.210,23.846,20.310,21.050,-0.440,8.839,20.763,24.299,23.559,15.781,19.818,12.459,11.584,11.524
perak-happy,perak,happy,v,0.094642,0.243931,137,0.230642,128.754,626.326,1581.061,2424.227,39.178,48.409,85.292,44.939,46.850,46.936,33.012,13.255,49.316,36.925,25.994,-1.911,-0.085,-4.377,8.014,18.946,19.757,44.504,45.000,36.235,23.663,20.673,20.405,-0.496,8.765,20.841,23.831,24.099,15.997,20.025,12.356,11.567,11.504
perak-happy,perak,happy,v,0.094642,0.243931,138,0.231642,128.566,623.858,1576.696,2424.616,39.131,48.284,85.271,44.848,46.804,47.032,25.143,11.650,49.075,37.186,24.982,-1.956,-0.228,-4.227,7.661,19.866,13.492,44.410,44.944,36.241,23.451,20.964,19.554,-0.534,8.702,20.960,23.446,24.856,18.730,20.151,12.235,11.529,11.462
perak-happy,perak,happy,v,0.094642,0.243931,139,0.232642,128.378,621.390,1572.331,2425.005,39.083,48.159,85.250,44.751,46.734,47.086,24.546,11.108,49.067,37.368,23.771,-1.983,-0.352,-4.316,7.383,20.980,13.438,44.312,44.865,36.204,23.471,21.174,18.504,-0.553,8.661,20.841,23.137,25.808,19.018,20.156,12.088,11.457,11.388
perak-happy,perak,happy,v,0.094642,0.243931,140,0.233642,128.190,618.921,1567.965,2425.393,39.036,48.035,85.229,44.705,46.666,47.095,24.488,10.340,49.010,37.456,23.136,-1.962,-0.428,-4.306,7.249,21.569,14.148,44.263,44.787,36.119,23.443,21.292,18.029,-0.524,8.669,20.820,22.971,26.234,18.231,20.002,11.908,11.342,11.271
perak-happy,perak,happy,v,0.094642,0.243931,141,0.234642,128.003,613.644,1562.916,2411.618,38.957,47.898,84.307,44.669,46.594,47.035,24.591,9.477,48.903,37.431,22.363,-1.924,-0.441,-4.234,7.238,22.306,15.114,44.222,44.688,35.792,23.411,21.383,17.215,-0.466,8.897,20.811,22.839,27.007,18.400,19.650,11.687,11.172,11.102
perak-happy,perak,happy,v,0.094642,0.243931,142,0.235642,127.815,606.943,1557.520,2390.667,38.861,47.754,82.947,44.557,46.483,46.931,24.363,8.529,48.708,37.254,21.329,-1.927,-0.448,-4.151,7.302,23.227,15.833,44.102,44.542,35.312,23.315,21.369,16.035,-0.440,9.230,20.787,22.733,28.067,17.343,19.072,11.437,10.959,10.891
perak-happy,perak,happy,v,0.094642,0.243931,143,0.236642,127.627,600.242,1552.124,2369.717,38.763,47.611,81.607,44.397,46.313,46.794,32.758,9.222,48.403,36.895,20.017,-1.916,-0.481,-4.007,7.502,24.379,23.536,43.934,44.335,34.770,23.110,21.173,14.574,-0.401,9.564,20.824,22.760,29.360,15.759,18.291,11.170,10.718,10.654
perak-happy,perak,happy,v,0.094642,0.243931,144,0.237642,127.439,593.541,1546.728,2348.766,38.663,47.470,80.288,44.182,46.113,46.594,36.375,8.785,47.975,36.333,18.403,-1.930,-0.481,-3.793,7.849,25.779,27.590,43.711,44.096,34.134,22.782,20.777,12.809,-0.385,9.962,20.929,22.933,30.901,13.291,17.351,10.883,10.448,10.390
perak-happy,perak,happy,v,0.094642,0.243931,145,0.238642,127.252,586.841,1541.332,2327.815,38.561,47.330,78.990,43.952,45.876,46.295,21.795,5.261,47.416,36.031,17.842,-1.924,-0.419,-3.464,7.921,26.110,16.534,43.472,43.819,33.363,22.324,20.644,12.095,-0.347,10.457,21.148,22.828,31.377,15.212,16.292,10.575,10.149,10.097
perak-happy,perak,happy,v,0.094642,0.243931,146,0.239642,127.064,580.140,1535.936,2306.865,38.457,47.192,77.713,43.694,45.612,45.866,34.583,4.930,46.739,35.764,17.659,-1.918,-0.254,-3.045,7.930,26.035,29.653,43.205,43.514,32.420,21.748,20.547,11.757,-0.309,11.094,21.457,22.658,31.449,13.374,15.156,10.241,9.821,9.776
perak-happy,perak,happy,v,0.094642,0.243931,147,0.240642,126.876,572.497,1529.066,2261.016,38.338,47.025,75.041,43.392,45.297,45.348,21.474,1.450,45.939,35.289,17.173,-1.905,-0.050,-2.547,8.103,26.219,20.024,42.893,43.149,31.245,21.063,20.263,10.596,-0.256,11.904,21.830,22.630,32.296,13.545,13.985,9.879,9.463,9.426
perak-happy,perak,happy,v,0.094642,0.243931,148,0.241642,126.689,563.521,1520.108,2179.888,38.198,46.819,70.592,43.055,44.922,44.770,21.230,-0.815,45.050,34.595,20.558,-1.867,0.152,-1.995,8.460,22.497,22.046,42.542,42.710,29.782,20.309,19.788,12.501,-0.168,12.928,22.233,22.754,30.041,14.589,12.820,9.486,9.075,9.045
perak-happy,perak,happy,v,0.094642,0.243931,149,0.242642,126.545,554.545,1511.151,2098.761,38.059,46.622,66.472,42.636,44.424,44.104,20.537,-1.672,44.104,34.066,19.852,-1.787,0.320,-1.467,8.570,22.785,22.210,42.109,42.143,28.074,19.500,19.484,10.199,-0.034,14.069,22.609,22.625,31.910,15.129,11.703,9.059,8.657,8.633
pesse-money,pesse,money,v,0.063920,0.123567,1,0.063920,140.531,486.343,1354.606,2556.947,37.615,45.839,97.324,40.362,16.345,33.466,2.301,12.388,33.920,21.312,5.176,24.017,-17.120,6.442,19.050,35.186,-10.086,39.510,12.441,22.528,10.426,8.070,11.196,27.069,-10.086,29.084,31.440,28.314,11.955,13.672,15.657,15.187,14.769
pesse-money,pesse,money,v,0.063920,0.123567,2,0.064920,140.052,490.647,1362.851,2542.779,37.619,45.893,96.184,41.209,23.557,35.026,8.270,10.892,35.254,22.642,4.952,17.653,-11.470,5.955,18.567,36.258,-2.622,40.378,19.763,23.292,11.677,9.298,10.402,20.615,-3.529,28.701,31.080,29.976,8.183,13.446,15.254,14.856,14.501
pesse-money,pesse,money,v,0.063920,0.123567,3,0.065920,139.573,494.950,1371.095,2528.610,37.639,45.950,95.055,41.931,28.282,36.428,9.095,9.388,36.488,24.001,6.554,13.649,-8.147,5.443,17.930,35.378,-0.293,41.120,24.594,23.843,12.832,10.556,11.433,16.526,0.751,28.288,30.564,29.687,8.906,11.847,13.451,13.129,12.844
pesse-money,pesse,money,v,0.063920,0.123567,4,0.066920,139.094,499.254,1379.340,2514.441,37.674,46.009,93.936,42.513,31.602,37.705,7.970,7.740,37.705,25.258,8.900,10.911,-6.103,4.809,17.256,33.613,0.230,41.722,28.017,24.205,13.974,11.714,13.205,13.705,3.812,27.748,30.008,28.517,14.002,9.445,10.825,10.582,10.368
pesse-money,pesse,money,v,0.063920,0.123567,5,0.067920,138.615,503.558,1387.585,2500.272,38.567,46.070,92.829,42.005,33.968,38.868,12.205,6.337,38.868,26.411,11.042,8.037,-4.900,3.137,15.594,30.964,5.868,41.233,30.482,24.403,15.258,12.769,14.770,10.751,6.079,25.975,28.463,26.462,16.403,6.811,7.959,7.790,7.642
pesse-money,pesse,money,v,0.063920,0.123567,6,0.068920,138.136,507.861,1395.829,2486.103,38.591,46.133,91.732,42.615,35.780,39.923,11.953,5.261,39.923,27.458,12.924,6.835,-4.143,2.692,15.157,29.691,6.693,41.861,32.389,24.389,16.236,13.720,16.074,9.472,8.000,25.625,28.141,25.787,17.508,4.514,5.433,5.327,5.238
pesse-money,pesse,money,v,0.063920,0.123567,7,0.069920,137.657,512.165,1404.074,2471.934,38.614,46.199,90.647,43.129,37.239,40.857,12.280,4.523,40.857,28.420,14.531,5.889,-3.618,2.271,14.708,28.598,7.757,42.392,33.939,24.158,17.095,14.587,17.099,8.453,9.781,25.297,27.805,25.293,15.626,3.124,3.827,3.769,3.726
pesse-money,pesse,money,v,0.063920,0.123567,8,0.070920,137.177,514.799,1407.233,2474.487,38.606,46.187,90.698,43.541,38.410,41.638,12.272,4.708,41.638,29.547,15.845,5.132,-3.229,1.903,13.994,27.696,7.563,42.817,35.173,24.024,17.822,15.632,18.300,7.645,11.149,24.996,27.185,24.518,17.943,3.123,3.632,3.602,3.589
pesse-money,pesse,money,v,0.063920,0.123567,9,0.071920,136.698,517.289,1409.955,2478.476,38.596,46.168,90.846,43.901,39.352,42.322,13.282,4.728,42.322,30.437,16.773,4.549,-2.970,1.579,13.463,27.128,8.554,43.188,36.175,23.764,18.453,16.443,19.154,7.014,12.411,24.736,26.746,24.034,17.253,3.509,3.831,3.814,3.819
pesse-money,pesse,money,v,0.063920,0.123567,10,0.072920,136.219,519.780,1412.678,2482.465,38.586,46.149,90.994,44.186,40.141,42.944,14.463,4.627,42.944,31.045,17.447,4.045,-2.803,1.242,13.141,26.739,9.836,43.485,37.022,23.389,19.023,16.971,19.755,6.463,13.633,24.463,26.515,23.730,12.449,3.845,3.979,3.966,3.980
pesse-money,pesse,money,v,0.063920,0.123567,11,0.073920,135.740,522.271,1415.400,2486.453,38.575,46.130,91.142,44.385,40.803,39.716,15.480,4.781,43.507,31.346,18.407,3.582,1.087,0.878,13.039,25.978,10.699,43.696,37.742,19.122,19.533,17.193,20.643,5.955,18.620,24.163,26.503,23.053,11.997,4.146,4.089,4.070,4.089
pesse-money,pesse,money,v,0.063920,0.123567,12,0.074920,135.261,524.761,1418.123,2490.442,38.563,46.112,91.290,44.497,41.283,40.736,16.447,4.909,44.008,31.335,19.544,3.214,0.547,0.489,13.162,24.953,11.537,43.819,38.277,19.090,19.982,17.103,21.707,5.542,19.187,23.837,26.716,22.112,18.147,4.424,4.173,4.141,4.159
pesse-money,pesse,money,v,0.063920,0.123567,13,0.075920,134.782,527.252,1420.845,2494.430,38.551,46.094,91.438,44.524,41.588,41.884,17.571,4.833,44.444,31.017,21.135,2.936,-0.296,0.080,13.507,23.389,12.738,43.857,38.637,19.235,20.366,16.706,23.226,5.220,19.403,23.491,27.151,20.631,24.583,4.694,4.243,4.194,4.207
pesse-money,pesse,money,v,0.063920,0.123567,14,0.076920,134.303,527.256,1423.792,2501.246,38.499,46.079,91.779,44.539,41.818,43.047,18.801,4.800,44.816,31.638,22.544,2.720,-1.228,-0.277,12.900,21.995,14.001,43.877,38.893,20.018,20.731,17.346,24.698,4.984,18.875,23.145,26.531,19.179,25.075,4.970,4.311,4.242,4.247
pesse-money,pesse,money,v,0.063920,0.123567,15,0.077920,133.824,526.040,1426.850,2509.449,38.428,46.067,92.215,44.551,42.007,44.127,19.795,4.821,45.102,32.223,23.751,2.544,-2.120,-0.551,12.328,20.800,14.974,43.891,39.093,20.990,21.034,17.998,26.034,4.799,18.103,22.858,25.894,17.858,24.745,5.265,4.390,4.300,4.294
pesse-money,pesse,money,v,0.063920,0.123567,16,0.078920,133.439,524.825,1429.907,2517.652,38.366,46.067,92.677,44.562,42.181,45.062,20.221,5.455,45.316,32.663,24.746,2.381,-2.881,-0.754,11.899,19.816,14.766,43.904,39.274,21.890,21.267,18.507,27.159,4.630,17.384,22.637,25.397,16.745,24.031,5.594,4.492,4.382,4.365
pesse-money,pesse,money,v,0.063920,0.123567,17,0.079920,133.078,523.609,1432.965,2525.854,38.308,46.071,93.147,44.642,42.329,45.874,19.205,5.522,45.874,32.971,25.525,2.313,-3.545,-1.232,11.671,19.117,13.683,43.986,39.427,22.684,21.844,18.884,28.069,4.559,16.743,22.142,25.101,15.917,25.331,5.970,4.629,4.501,4.474
pesse-money,pesse,money,v,0.063920,0.123567,18,0.080920,132.717,522.393,1436.022,2534.057,38.249,46.075,93.619,44.753,42.742,46.568,18.328,4.715,46.568,33.138,26.100,2.011,-3.826,-1.815,11.615,18.653,13.613,44.098,39.845,23.361,22.557,19.120,28.774,4.252,16.485,21.540,24.977,15.323,21.024,6.406,4.811,4.670,4.633
pesse-money,pesse,money,v,0.063920,0.123567,19,0.081920,132.356,521.178,1439.080,2542.260,38.190,46.079,94.092,44.856,43.092,47.128,17.727,4.210,47.128,33.155,26.479,1.765,-4.037,-2.272,11.701,18.377,13.517,44.202,40.201,23.903,23.136,19.207,29.283,4.002,16.297,21.066,24.995,14.919,19.184,6.905,5.013,4.859,4.810
pesse-money,pesse,money,v,0.063920,0.123567,20,0.082920,131.995,519.958,1440.329,2548.780,38.131,46.053,94.449,44.924,43.417,47.562,17.011,4.270,47.562,33.024,26.851,1.507,-4.145,-2.638,11.900,18.073,12.740,44.271,40.530,24.318,23.586,19.126,29.786,3.740,16.212,20.685,25.144,14.484,18.165,7.454,5.226,5.057,4.993
pesse-money,pesse,money,v,0.063920,0.123567,21,0.083920,131.634,518.731,1439.089,2552.987,38.072,45.985,94.646,44.953,43.708,47.894,16.561,3.549,47.894,32.732,27.434,1.244,-4.185,-2.941,12.220,17.518,13.011,44.300,40.825,24.627,23.928,18.860,30.502,3.475,16.198,20.372,25.440,13.798,20.421,8.041,5.451,5.267,5.186
pesse-money,pesse,money,v,0.063920,0.123567,22,0.084920,131.273,517.505,1437.849,2557.193,38.013,45.917,94.842,44.978,43.957,48.133,16.705,2.765,48.133,32.281,27.871,1.022,-4.177,-3.155,12.697,17.107,13.940,44.327,41.077,24.845,24.179,18.435,31.071,3.250,16.232,20.148,25.892,13.255,22.325,8.653,5.692,5.492,5.392
pesse-money,pesse,money,v,0.063920,0.123567,23,0.085920,130.913,516.279,1436.610,2561.400,37.954,45.849,95.039,44.969,44.150,48.288,17.291,1.660,48.288,32.945,28.157,0.820,-4.138,-3.319,12.024,16.812,15.631,44.318,41.274,24.978,24.345,19.124,31.490,3.045,16.295,19.973,25.194,12.828,24.021,9.277,5.950,5.735,5.615
pesse-money,pesse,money,v,0.063920,0.123567,24,0.086920,130.552,515.052,1435.370,2565.607,37.894,45.781,95.236,44.964,44.304,48.376,17.668,3.587,48.376,33.643,28.287,0.660,-4.072,-3.412,11.320,16.677,14.081,44.313,41.431,25.045,24.444,19.848,31.752,2.882,16.386,19.869,24.465,12.562,23.167,9.902,6.227,5.997,5.858
pesse-money,pesse,money,v,0.063920,0.123567,25,0.087920,130.191,513.826,1434.130,2569.813,37.835,45.713,95.433,45.035,44.490,48.421,17.656,3.295,48.421,34.090,28.248,0.545,-3.931,-3.386,10.944,16.787,14.361,44.385,41.621,25.070,24.500,20.321,31.845,2.765,16.550,19.885,24.064,12.540,22.990,10.514,6.526,6.282,6.125
pesse-money,pesse,money,v,0.063920,0.123567,26,0.088920,129.830,512.561,1433.167,2574.114,37.775,45.650,95.636,45.110,44.689,48.432,17.065,4.589,48.432,34.290,28.035,0.420,-3.742,-3.322,10.820,17.074,12.476,44.461,41.823,25.069,24.524,20.551,31.762,2.638,16.755,19.937,23.910,12.699,23.459,11.100,6.848,6.593,6.419
pesse-money,pesse,money,v,0.063920,0.123567,27,0.089920,129.469,511.110,1433.544,2578.870,37.712,45.609,95.872,45.144,44.878,48.390,16.545,5.196,48.390,34.267,27.646,0.266,-3.512,-3.246,10.877,17.498,11.350,44.496,42.014,25.049,24.500,20.579,31.494,2.482,16.965,19.995,23.917,13.002,21.181,11.649,7.197,6.932,6.744
pesse-money,pesse,money,v,0.063920,0.123567,28,0.090920,129.108,509.659,1433.921,2583.626,37.649,45.569,96.108,45.153,45.012,48.289,16.124,3.222,48.289,34.070,27.063,0.142,-3.277,-3.135,11.084,18.091,12.903,44.506,42.149,24.969,24.417,20.433,31.032,2.357,17.180,20.088,24.072,13.474,19.564,12.151,7.577,7.305,7.107
pesse-money,pesse,money,v,0.063920,0.123567,29,0.091920,128.748,508.207,1434.299,2588.382,37.585,45.528,96.344,45.148,45.098,48.332,15.758,2.391,48.332,34.133,26.274,0.050,-3.234,-3.184,11.014,18.874,13.367,44.500,42.237,25.033,24.478,20.548,30.364,2.263,17.204,20.022,23.952,14.136,19.369,12.651,8.032,7.756,7.550
pesse-money,pesse,money,v,0.063920,0.123567,30,0.092920,128.387,506.756,1434.676,2593.138,37.522,45.487,96.580,45.144,45.181,48.566,15.765,3.346,48.566,34.194,25.276,-0.037,-3.385,-3.422,10.950,19.868,12.419,44.497,42.321,25.288,24.731,20.661,29.487,2.175,17.033,19.766,23.836,15.010,21.203,13.158,8.558,8.280,8.067
pesse-money,pesse,money,v,0.063920,0.123567,31,0.093920,128.147,505.305,1435.053,2597.894,37.471,45.462,96.850,45.132,45.238,48.755,20.735,2.643,48.755,34.192,24.078,-0.106,-3.517,-3.624,10.940,21.054,18.092,44.484,42.374,25.578,24.942,20.713,28.412,2.110,16.796,19.542,23.771,16.072,22.772,13.659,9.130,8.853,8.636
pesse-money,pesse,money,v,0.063920,0.123567,32,0.094920,127.938,503.854,1435.430,2602.650,37.424,45.441,97.129,45.150,45.283,48.893,18.022,2.547,48.893,34.126,22.724,-0.132,-3.610,-3.742,11.024,22.427,15.475,44.501,42.412,25.840,25.101,20.703,27.182,2.089,16.572,19.400,23.798,17.319,22.432,14.143,9.726,9.451,9.230
pesse-money,pesse,money,v,0.063920,0.123567,33,0.095920,127.729,502.673,1438.480,2608.423,37.381,45.464,97.481,45.246,45.361,48.999,17.769,2.645,48.999,34.020,22.357,-0.115,-3.638,-3.753,11.226,22.888,15.124,44.596,42.488,26.030,25.229,20.669,26.902,2.108,16.458,19.367,23.927,17.694,22.738,14.599,10.322,10.050,9.826
pesse-money,pesse,money,v,0.063920,0.123567,34,0.096920,127.521,501.516,1441.760,2614.284,37.339,45.491,97.840,45.308,45.453,49.066,17.546,2.949,49.066,33.864,22.025,-0.146,-3.613,-3.759,11.444,23.283,14.597,44.658,42.579,26.178,25.318,20.587,26.652,2.079,16.401,19.340,24.071,18.006,22.519,15.015,10.893,10.624,10.399
pesse-money,pesse,money,v,0.063920,0.123567,35,0.097920,127.312,500.359,1445.039,2620.144,37.297,45.519,98.200,45.327,45.506,49.097,17.544,2.963,49.097,33.650,22.071,-0.178,-3.592,-3.770,11.677,23.257,14.581,44.677,42.630,26.291,25.370,20.447,26.780,2.048,16.338,19.308,24.230,17.897,22.182,15.380,11.417,11.150,10.925
pesse-money,pesse,money,v,0.063920,0.123567,36,0.098920,127.103,499.202,1448.318,2626.004,36.415,45.547,98.560,45.330,45.490,49.091,17.562,3.187,49.091,33.377,22.392,-0.160,-3.601,-3.761,11.953,22.939,14.375,44.680,42.612,26.211,25.187,20.248,27.184,2.068,16.401,19.492,24.431,17.495,20.668,15.681,11.871,11.604,11.379
pesse-money,pesse,money,v,0.063920,0.123567,37,0.099920,126.895,498.044,1451.598,2631.865,36.370,45.575,98.922,45.311,45.441,49.043,17.590,3.360,49.043,33.046,22.582,-0.130,-3.602,-3.732,12.265,22.729,14.231,44.660,42.560,26.250,25.159,19.991,27.457,2.100,16.311,19.501,24.669,17.203,19.462,15.908,12.229,11.961,11.737
pesse-money,pesse,money,v,0.063920,0.123567,38,0.100920,126.686,496.887,1454.877,2637.725,36.325,45.604,99.284,45.296,45.386,48.958,18.190,3.485,48.958,32.668,22.686,-0.090,-3.571,-3.661,12.629,22.610,14.705,44.646,42.504,26.253,25.094,19.687,27.644,2.142,16.251,19.551,24.958,17.001,18.553,16.049,12.470,12.197,11.975
pesse-money,pesse,money,v,0.063920,0.123567,39,0.101920,126.477,496.194,1456.677,2639.620,36.290,45.608,99.360,45.262,45.292,48.819,19.985,4.662,48.819,32.264,22.728,-0.031,-3.527,-3.558,12.998,22.534,15.324,44.611,42.413,26.098,24.966,19.323,27.708,2.198,16.315,19.645,25.288,16.904,19.106,16.086,12.592,12.311,12.092
pesse-money,pesse,money,v,0.063920,0.123567,40,0.102920,126.268,495.728,1457.751,2639.571,36.260,45.599,99.297,45.238,45.177,48.643,20.990,6.433,48.643,31.861,22.709,0.061,-3.466,-3.405,13.376,22.528,14.557,44.589,42.303,25.854,24.795,18.945,27.681,2.285,16.449,19.794,25.643,16.907,19.998,16.031,12.616,12.324,12.110
pesse-money,pesse,money,v,0.063920,0.123567,41,0.103920,126.060,495.262,1458.824,2639.521,36.230,45.590,99.233,45.254,45.057,48.457,17.618,6.895,48.457,31.460,22.623,0.198,-3.401,-3.203,13.794,22.631,10.722,44.606,42.189,25.602,24.614,18.568,27.588,2.418,16.587,19.993,26.038,17.018,20.790,15.902,12.564,12.257,12.049
pesse-money,pesse,money,v,0.063920,0.123567,42,0.104920,125.851,494.796,1459.898,2639.472,36.200,45.581,99.170,45.219,44.912,48.244,16.525,5.481,48.244,31.295,22.461,0.306,-3.332,-3.026,13.924,22.758,11.044,44.572,42.050,25.325,24.406,18.427,27.418,2.522,16.726,20.166,26.145,17.154,20.610,15.716,12.454,12.132,11.932
pesse-money,pesse,money,v,0.063920,0.123567,43,0.105920,125.642,494.331,1460.972,2639.423,36.170,45.572,99.107,45.142,44.717,47.989,16.132,7.603,47.989,31.075,22.189,0.425,-3.272,-2.847,14.068,22.953,8.530,44.497,41.861,25.006,24.155,18.231,27.139,2.636,16.854,20.341,26.266,17.358,20.676,15.492,12.307,11.970,11.778
pesse-money,pesse,money,v,0.063920,0.123567,44,0.106920,125.433,493.865,1462.045,2639.373,36.141,45.563,99.043,45.044,44.476,47.680,15.432,9.781,47.680,30.763,21.774,0.568,-3.205,-2.636,14.281,23.270,5.652,44.400,41.625,24.637,23.852,17.943,26.716,2.775,16.988,20.548,26.457,17.683,20.463,15.247,12.144,11.794,11.610
pesse-money,pesse,money,v,0.063920,0.123567,45,0.107920,125.225,491.561,1459.434,2641.095,36.083,45.491,99.107,44.939,44.217,47.309,13.773,9.799,47.309,30.363,21.522,0.722,-3.092,-2.370,14.576,23.417,3.974,44.291,41.348,24.582,23.514,17.603,26.617,2.944,16.766,20.777,26.688,17.674,19.369,15.000,11.986,11.624,11.448
pesse-money,pesse,money,v,0.063920,0.123567,46,0.108920,124.999,486.729,1451.753,2645.252,35.999,45.329,99.341,44.852,43.967,46.881,12.573,12.256,46.881,29.883,21.129,0.885,-2.914,-2.029,14.969,23.723,0.317,44.194,41.047,25.101,23.162,17.233,26.600,3.147,15.946,21.031,26.961,17.594,18.880,14.767,11.852,11.483,11.313
pesse-money,pesse,money,v,0.063920,0.123567,47,0.109920,124.769,481.896,1444.072,2649.410,35.934,45.169,99.574,44.753,43.705,46.386,12.213,13.187,46.386,29.315,20.562,1.049,-2.682,-1.633,15.438,24.191,-0.974,44.085,40.732,25.640,22.750,16.777,26.410,3.352,15.092,21.335,27.308,17.674,19.899,14.568,11.763,11.391,11.228
pesse-money,pesse,money,v,0.063920,0.123567,48,0.110920,124.539,477.064,1436.391,2653.568,35.890,45.012,99.808,44.653,43.437,45.862,11.854,16.384,45.862,28.660,19.839,1.216,-2.424,-1.208,15.994,24.815,-4.530,43.974,40.411,26.170,22.313,16.235,26.064,3.563,14.241,21.661,27.739,17.910,20.457,14.419,11.741,11.371,11.213
pesse-money,pesse,money,v,0.063920,0.123567,49,0.111920,124.309,472.232,1428.710,2657.726,35.868,44.858,100.041,44.546,43.137,45.348,11.236,17.800,45.348,27.916,18.997,1.409,-2.211,-0.802,16.630,25.549,-6.563,43.855,40.055,26.688,21.894,15.607,25.602,3.801,13.366,21.962,28.248,18.254,22.668,14.332,11.798,11.438,11.283
pesse-money,pesse,money,v,0.063920,0.123567,50,0.112920,124.080,467.399,1421.029,2661.884,35.867,44.706,100.275,44.361,42.748,44.808,10.568,20.844,44.808,27.045,18.369,1.613,-2.060,-0.447,17.316,25.992,-10.277,43.659,39.608,27.141,21.455,14.854,25.354,4.051,12.467,22.205,28.806,18.305,21.976,14.291,11.917,11.571,11.418
pesse-money,pesse,money,v,0.063920,0.123567,51,0.113920,123.850,462.862,1414.970,2666.448,35.885,44.582,100.538,44.130,42.257,44.219,9.763,21.251,44.219,26.158,17.510,1.873,-1.963,-0.090,17.971,26.620,-11.487,43.417,39.062,27.430,20.967,14.090,24.845,4.355,11.632,22.450,29.327,18.572,21.158,14.274,12.073,11.746,11.594
pesse-money,pesse,money,v,0.063920,0.123567,52,0.114920,123.620,459.757,1416.779,2672.985,35.902,44.580,100.945,43.874,41.694,43.576,7.694,23.049,43.576,25.481,16.246,2.180,-1.882,0.298,18.393,27.628,-15.355,43.156,38.468,27.315,20.403,13.556,23.775,4.688,11.153,22.753,29.600,19.380,18.767,14.262,12.242,11.936,11.785
pesse-money,pesse,money,v,0.063920,0.123567,53,0.115920,123.390,456.652,1418.588,2679.522,35.928,44.578,101.353,43.623,41.104,42.869,6.115,24.757,42.869,24.751,15.017,2.518,-1.765,0.754,18.872,28.606,-18.642,42.898,37.845,27.121,19.778,12.969,22.740,5.053,10.724,23.120,29.929,20.158,16.756,14.235,12.399,12.116,11.967
