Filename,var1,var2,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
pada-same,pada,same,v,0.089864,0.210620,6,0.094864,144.765,562.932,1131.323,1851.977,125.008,321.444,1264.543,42.108,38.692,42.223,7.725,5.235,42.223,27.458,8.281,3.416,-3.531,-0.115,14.651,33.828,2.490,41.398,35.592,26.966,26.717,25.694,27.273,5.806,8.625,14.681,15.703,14.125,12.434,5.540,4.787,4.793,4.802
pada-same,pada,same,v,0.089864,0.210620,7,0.095864,144.506,572.065,1145.412,1863.535,120.112,320.179,1319.865,42.228,39.293,43.014,9.546,5.749,43.014,28.001,9.111,2.934,-3.721,-0.786,14.227,33.116,3.797,41.539,36.295,27.035,27.004,26.013,28.002,5.244,9.260,14.536,15.526,13.537,6.405,5.807,4.989,4.996,5.004
pada-same,pada,same,v,0.089864,0.210620,8,0.096864,144.247,576.457,1155.137,1915.033,116.406,308.948,1267.980,42.340,39.749,43.722,11.614,6.151,43.722,28.400,7.888,2.590,-3.973,-1.382,13.940,34.451,5.463,41.662,36.804,27.366,27.366,26.057,27.111,4.858,9.438,14.296,15.605,14.551,11.570,6.070,5.163,5.168,5.175
pada-same,pada,same,v,0.089864,0.210620,9,0.097864,143.988,580.848,1164.863,1966.531,112.701,297.716,1216.095,42.430,40.070,41.808,11.323,6.314,44.339,29.183,9.271,2.360,-1.738,-1.909,13.247,33.158,5.010,41.763,37.176,25.140,27.631,26.474,28.767,4.587,12.036,14.133,15.289,12.996,17.836,6.354,5.325,5.326,5.330
pada-same,pada,same,v,0.089864,0.210620,10,0.098864,143.729,585.240,1174.588,2018.029,108.995,286.485,1164.211,42.462,40.315,42.745,11.955,6.912,44.855,30.333,10.488,2.147,-2.431,-2.393,12.129,31.974,5.044,41.807,37.472,25.846,27.785,27.244,30.201,4.335,11.626,14.021,14.563,11.606,16.220,6.685,5.490,5.485,5.486
pada-same,pada,same,v,0.089864,0.210620,11,0.099864,143.470,589.632,1184.313,2069.527,105.289,275.254,1112.326,42.484,40.567,43.520,12.042,7.335,45.268,31.337,11.537,1.918,-2.953,-2.783,11.147,30.947,4.707,41.840,37.774,26.478,27.827,27.855,31.412,4.066,11.296,14.013,13.985,10.428,17.653,7.088,5.671,5.662,5.661
pada-same,pada,same,v,0.089864,0.210620,12,0.100864,143.211,594.024,1194.039,2121.025,101.584,264.022,1060.442,42.547,40.907,44.194,12.736,7.535,45.534,32.244,12.518,1.640,-3.287,-2.987,10.303,30.029,5.200,41.913,38.163,27.104,27.713,28.353,32.500,3.750,11.059,14.200,13.560,9.413,17.531,7.589,5.885,5.872,5.869
pada-same,pada,same,v,0.089864,0.210620,13,0.101864,142.952,598.320,1203.456,2168.984,97.933,252.593,1009.195,42.625,41.265,44.787,13.597,7.825,45.648,33.106,13.462,1.360,-3.522,-3.023,9.519,29.164,5.772,42.002,38.569,27.740,27.442,28.784,33.460,3.433,10.829,14.560,13.217,8.542,19.370,8.214,6.145,6.133,6.128
pada-same,pada,same,v,0.089864,0.210620,14,0.102864,142.693,600.797,1207.043,2149.891,95.320,237.429,970.041,42.732,41.598,45.304,14.431,9.352,45.638,33.978,14.371,1.135,-3.707,-2.906,8.754,28.361,5.079,42.115,38.930,28.311,27.144,29.075,33.621,3.185,10.619,14.971,13.040,8.494,18.571,9.012,6.463,6.454,6.449
pada-same,pada,same,v,0.089864,0.210620,15,0.103864,142.434,603.273,1210.630,2130.798,92.707,222.264,930.886,42.838,41.865,45.715,15.190,12.769,45.715,34.857,15.180,0.973,-3.850,-2.878,7.981,27.657,2.422,42.226,39.226,28.812,26.928,29.337,33.659,3.001,10.414,15.298,12.889,8.567,18.225,9.980,6.831,6.825,6.820
pada-same,pada,same,v,0.089864,0.210620,16,0.104864,142.174,605.750,1214.216,2111.704,90.094,207.099,891.731,42.908,42.046,46.020,15.926,11.454,46.020,35.743,15.871,0.862,-3.974,-3.112,7.165,27.036,4.473,42.303,39.435,29.239,26.933,29.566,33.557,2.868,10.196,15.370,12.737,8.746,18.242,11.070,7.232,7.230,7.223
