Filename,var1,var2,var3,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,191,0.680663,258.288,473.806,2585.325,3417.446,87.111,93.343,69.638,39.759,34.226,-6.628,-4.941,-3.744,34.226,10.897,13.031,5.533,40.855,5.533,28.862,26.728,-1.197,36.710,22.352,3.065,19.104,9.607,6.592,14.359,19.286,17.606,27.103,30.118,17.966,24.916,24.445,24.305,21.490
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,192,0.681663,257.869,474.369,2571.323,3421.245,85.788,86.061,73.896,39.444,34.089,-7.147,-3.887,-4.106,34.089,11.027,11.463,5.354,41.237,5.354,28.417,27.980,0.219,36.409,21.982,2.474,18.821,8.979,5.783,14.427,19.508,17.588,27.430,30.626,18.289,24.082,23.657,24.889,22.395
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,193,0.682663,257.449,474.254,2568.438,3407.684,86.932,92.606,110.147,39.087,33.868,-7.531,-2.970,-4.835,33.868,10.939,9.664,5.219,41.398,5.219,28.148,29.423,1.865,36.066,21.743,2.062,18.715,9.524,7.339,14.323,19.681,17.351,26.542,28.726,16.900,23.165,22.800,26.741,24.533
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,194,0.683663,257.030,474.125,2565.765,3393.792,88.122,99.413,147.008,38.663,33.605,-8.415,-2.353,-5.475,33.605,10.677,8.008,5.058,42.020,5.058,27.986,30.655,3.122,35.654,21.469,1.149,18.570,9.874,8.070,14.185,20.320,17.083,25.780,27.584,17.968,22.189,21.896,29.246,27.293
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,195,0.684663,256.611,473.997,2563.092,3379.901,89.312,106.221,183.869,38.170,33.242,-9.001,-1.974,-5.996,33.242,10.250,6.057,4.928,42.243,4.928,27.920,32.113,4.022,35.173,21.097,0.536,18.324,10.018,7.939,14.076,20.561,16.849,25.155,27.234,17.789,21.181,20.966,31.787,30.064
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,196,0.685663,256.191,473.868,2560.420,3366.009,90.502,113.029,220.730,37.605,32.743,-7.030,-1.836,-5.762,32.743,9.617,4.277,4.862,39.773,4.862,27.988,33.328,3.926,34.621,20.591,2.478,17.940,9.921,7.621,14.030,18.113,16.681,24.700,27.000,17.436,20.166,20.029,33.749,32.232
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,197,0.686663,255.772,473.740,2557.747,3352.117,91.693,119.837,257.591,36.978,32.115,-7.904,-1.663,-5.274,32.115,8.731,4.245,4.863,40.019,4.863,28.247,32.734,3.611,34.007,19.959,1.577,17.426,9.539,8.803,14.049,18.382,16.581,24.468,25.205,16.922,19.170,19.106,34.518,33.188
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,198,0.687663,255.353,473.612,2555.074,3338.226,92.883,126.645,294.453,36.267,31.415,-9.004,-2.604,-4.946,31.415,7.559,3.769,4.852,40.419,4.852,28.708,32.497,2.343,33.308,19.255,0.448,16.838,8.842,9.359,14.053,18.807,16.470,24.466,23.949,20.004,18.219,18.219,33.478,32.319
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,199,0.688663,254.933,466.094,2541.430,3334.790,102.770,180.860,323.648,35.466,30.577,-9.791,-2.204,-4.768,30.577,6.154,3.678,4.889,40.369,4.889,29.313,31.789,2.564,32.443,19.705,-0.045,17.007,10.761,10.551,12.738,19.750,15.436,21.682,21.892,16.412,17.337,17.387,30.014,29.013
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,200,0.689663,254.514,455.861,2523.754,3335.196,115.852,252.495,350.027,34.577,29.559,-10.648,-5.943,-6.132,29.559,4.588,3.243,5.018,40.207,5.018,29.989,31.334,0.188,31.464,20.266,-0.487,17.205,12.407,11.484,11.199,20.753,14.259,19.058,19.980,16.076,16.551,16.632,23.509,22.659
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,201,0.690663,254.095,445.628,2506.079,3335.602,128.934,324.130,376.406,33.634,28.370,-11.330,-6.487,-5.928,28.370,2.780,2.422,5.264,39.700,5.264,30.854,31.212,-0.559,30.438,20.490,-0.751,17.120,13.080,11.988,9.948,21.241,13.319,17.358,18.450,14.099,15.940,16.027,13.295,12.590
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,202,0.691663,253.675,435.396,2488.404,3336.008,142.017,395.765,402.785,32.633,27.090,-12.543,-6.862,-5.167,27.090,0.725,1.351,5.544,39.633,5.544,31.909,31.282,-1.695,29.363,20.493,-1.544,16.851,13.068,12.202,8.870,22.037,12.511,16.294,17.161,13.378,16.721,16.786,-2.150,-2.725
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,203,0.692663,253.256,425.163,2470.728,3336.413,155.099,467.399,429.163,31.573,25.640,-12.808,-7.305,-5.824,25.640,-1.590,0.177,5.933,38.449,5.933,33.163,31.396,-1.481,28.239,20.222,-1.387,16.338,12.505,12.277,8.017,21.609,11.902,15.734,15.963,11.836,18.911,18.928,-22.345,-22.809
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,204,0.693663,253.186,414.930,2453.053,3336.819,168.181,539.034,455.542,30.467,23.953,-13.427,-7.497,-6.269,21.844,-3.009,-1.088,6.515,37.380,8.623,33.476,31.555,-1.228,27.075,19.670,-1.558,13.413,12.629,12.228,7.406,21.228,13.663,14.447,14.848,12.270,21.866,21.816,-46.018,-46.386
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,205,0.694663,253.244,396.270,2418.061,3290.822,178.760,615.055,488.990,29.418,22.029,-13.135,-7.184,-6.700,20.164,-3.833,-2.401,7.389,35.164,9.254,33.251,31.819,-0.484,25.835,19.443,-0.409,12.612,13.571,12.355,6.392,19.852,13.222,12.263,13.479,12.973,24.942,24.813,-71.898,-72.185
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,206,0.695663,253.302,368.526,2364.405,3194.813,186.640,695.803,530.055,28.451,20.011,-13.584,-6.688,-6.927,13.914,-4.709,-3.922,8.441,33.594,14.537,33.160,32.373,0.239,24.536,19.699,0.465,7.303,14.769,12.545,4.836,19.234,17.232,9.766,11.990,11.865,27.495,27.282,-98.713,-98.932
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,207,0.696663,253.360,340.783,2310.750,3098.804,194.520,776.552,571.121,27.530,17.779,-13.261,-7.126,-6.701,17.624,-5.459,-5.639,9.750,31.040,9.905,32.989,33.168,-0.425,23.362,19.651,2.161,11.960,16.028,12.555,3.711,17.490,11.403,7.335,10.807,12.259,28.883,28.587,-125.192,-125.353
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,208,0.697663,253.419,313.039,2257.094,3002.796,202.401,857.300,612.186,26.639,15.202,-13.674,-8.939,-11.470,16.921,-9.655,-7.273,11.437,28.876,9.718,36.294,33.912,2.531,22.436,19.190,3.182,12.209,13.804,12.679,3.245,16.009,10.227,8.632,9.756,18.903,28.461,28.089,-150.064,-150.175
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,209,0.698663,253.477,285.296,2203.439,2906.787,210.281,938.048,653.251,25.899,12.466,-13.313,-6.061,-6.393,25.899,-11.419,-7.753,13.433,25.779,0,37.318,33.653,0.332,22.072,18.528,5.044,22.142,13.996,14.003,3.544,13.485,-0.070,8.076,8.069,8.723,25.585,25.152,-172.058,-172.126
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,210,0.699663,253.535,257.552,2149.783,2810.778,218.161,1018.796,694.317,25.268,10.297,-13.508,-5.855,-7.237,26.645,-12.138,-5.009,14.971,23.805,-1.377,37.406,30.277,1.382,22.407,18.413,6.423,23.840,15.231,18.607,3.995,11.990,-1.433,7.176,3.800,9.564,19.612,19.139,-189.902,-189.930
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,211,0.700663,253.593,301.371,2128.669,2786.423,262.217,1055.728,718.623,24.595,8.490,-13.197,-5.726,-8.482,24.595,-12.656,-4.421,16.105,21.687,0,37.251,29.016,2.756,21.823,13.360,3.777,21.915,12.080,16.778,8.463,9.583,-0.092,9.743,5.045,9.382,9.848,9.361,-202.384,-202.376
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,212,0.701663,253.651,583.029,2215.706,3000.208,426.500,947.036,687.229,23.816,7.066,-13.658,-5.698,-9.238,7.066,-12.722,-10.271,16.750,20.724,16.750,36.539,34.087,3.540,22.582,2.892,-9.527,2.788,0.008,0.158,19.690,12.419,19.794,22.574,22.424,10.399,-5.174,-5.647,-210.228,-210.193
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,213,0.702663,253.710,864.687,2302.743,3213.993,590.783,838.344,655.835,23.061,5.656,-13.881,-5.868,-9.096,-3.586,-6.634,-10.749,17.405,19.536,26.646,29.695,33.809,3.228,22.414,3.041,-18.209,-9.073,-1.924,-6.900,19.373,21.250,31.487,24.339,29.314,9.795,-24.943,-25.383,-214.548,-214.498
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,214,0.703663,253.768,1146.346,2389.781,3427.779,755.066,729.652,624.441,22.358,4.787,-14.433,-6.229,-9.337,-10.092,-3.785,-11.166,17.571,19.221,32.450,26.144,33.524,3.108,21.940,3.088,-20.660,-16.865,-5.557,-12.171,18.852,23.748,38.806,27.497,34.111,8.597,-48.196,-48.586,-215.993,-215.938
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,215,0.704663,253.826,1428.004,2476.818,3641.564,919.349,620.960,593.047,21.597,4.203,-14.749,-6.813,-10.527,-6.707,-3.416,-11.915,17.394,18.952,28.305,25.014,33.513,3.713,21.292,2.965,-19.812,-15.001,-10.953,-16.878,18.328,22.777,36.294,32.245,38.170,11.711,-73.668,-73.998,-215.211,-215.159
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,216,0.705663,253.884,1709.662,2563.855,3855.350,1083.632,512.268,561.654,20.692,3.830,-15.282,-6.215,-11.110,-7.338,-3.250,-7.279,16.862,19.112,28.030,23.942,27.971,4.895,20.451,2.856,-19.326,-17.507,-16.212,-15.684,17.596,22.182,37.958,36.664,36.135,12.683,-100.095,-100.358,-212.851,-212.807
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,217,0.706663,253.942,1991.320,2650.893,4069.135,1247.915,403.576,530.260,19.708,3.370,-15.616,-6.478,-11.240,-8.167,-3.272,-7.024,16.337,18.986,27.875,22.980,26.731,4.762,19.508,2.564,-18.966,-20.732,-21.523,-18.560,16.945,21.530,40.240,41.031,38.068,11.840,-126.211,-126.405,-209.561,-209.528
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,218,0.707663,254.001,2003.596,2658.787,4055.528,1185.728,454.177,521.552,18.773,3.301,-15.830,-6.779,-8.841,-8.489,-3.056,-6.415,15.471,19.131,27.262,21.829,25.188,2.063,18.572,2.489,-19.216,-21.469,-20.558,-18.364,16.083,21.705,40.041,39.129,36.936,10.138,-150.753,-150.881,-205.988,-205.968
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,219,0.708663,254.038,2010.735,2665.173,4037.585,1119.225,507.815,513.276,17.820,2.881,-15.679,-7.416,-10.505,-8.139,-3.068,-6.151,14.939,18.560,25.959,20.888,23.971,3.089,17.617,2.061,-19.109,-21.511,-19.831,-18.470,15.557,21.170,39.128,37.448,36.087,11.499,-172.455,-172.526,-202.782,-202.772
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,220,0.709663,254.067,2017.875,2671.559,4019.642,1052.721,561.453,505.000,16.684,2.529,-15.191,-7.496,-10.411,-8.096,-3.403,-5.607,14.155,17.720,24.780,20.087,22.291,2.915,16.479,1.701,-18.662,-21.886,-19.529,-18.303,14.778,20.363,38.365,36.008,34.782,11.957,-190.055,-190.079,-200.589,-200.587
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,221,0.710663,254.096,2025.015,2677.945,4001.699,986.217,615.091,496.725,15.327,2.693,-14.445,-7.631,-10.130,-8.308,-4.090,-4.826,12.634,17.138,23.635,19.417,20.153,2.499,15.121,1.860,-17.952,-22.547,-19.661,-17.904,13.262,19.812,37.668,34.782,33.026,11.423,-202.345,-202.340,-200.000,-200.000
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,222,0.711663,254.125,2032.155,2684.331,3983.756,919.713,668.729,488.449,14.023,2.261,-13.525,-8.233,-10.353,-8.679,-5.134,-4.262,11.762,15.786,22.701,19.157,18.285,2.120,13.816,1.422,-17.065,-23.404,-20.219,-17.728,12.394,18.487,37.220,34.035,31.544,12.325,-210.060,-210.037,-200.000,-200.000
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,223,0.712663,254.154,2039.295,2690.717,3965.813,853.209,722.367,480.174,12.900,2.175,-12.528,-8.212,-10.362,-8.670,-5.411,-3.903,10.725,14.703,21.570,18.311,16.803,2.150,12.692,1.332,-16.097,-23.925,-20.067,-17.763,11.360,17.429,36.617,32.759,30.455,11.477,-214.309,-214.276,-200.000,-200.000
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,224,0.713663,254.183,1963.130,2675.679,3918.031,859.327,709.036,541.228,11.752,1.719,-11.625,-8.020,-9.995,-8.593,-5.535,-3.712,10.033,13.344,20.345,17.287,15.464,1.975,11.535,0.840,-15.354,-22.904,-19.243,-15.911,10.695,16.194,34.440,30.778,27.446,11.021,-215.730,-215.694,-200.000,-200.000
25e-tig-w_Audio,25e,tig,w_Audio,i,0.490663,0.715609,225,0.714663,254.212,1856.357,2652.769,3859.284,892.129,671.099,627.757,10.402,1.327,-10.822,-7.976,-10.136,-8.707,-5.653,-3.675,9.074,12.149,19.109,16.055,14.077,2.160,10.172,0.396,-14.768,-21.550,-18.266,-13.634,9.776,15.164,31.722,28.439,23.806,12.052,-214.962,-214.928,-200.000,-200.000
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,1,0.647722,213.644,361.869,2620.128,3206.024,100.922,188.177,229.220,32.141,27.918,-0.724,2.860,0.514,33.630,18.172,18.296,4.223,28.642,-1.488,13.970,13.845,2.346,28.693,21.436,11.232,22.195,27.755,23.363,7.257,10.204,6.498,0.938,5.330,12.690,14.045,11.898,2.680,2.723
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,2,0.648722,213.637,367.532,2646.563,3226.012,94.703,175.328,223.553,33.524,30.162,-0.617,6.282,6.597,34.496,19.367,17.689,3.361,30.780,-0.972,14.156,15.834,-0.314,30.154,22.800,11.048,22.392,28.144,22.083,7.354,11.753,7.761,2.010,8.071,9.636,10.879,9.311,3.186,3.123
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,3,0.649722,213.630,373.195,2672.999,3245.999,88.485,162.479,217.885,34.654,32.138,-0.348,4.260,0.391,35.013,20.143,17.401,2.516,32.486,-0.359,14.511,17.253,3.869,31.365,23.837,11.024,22.203,28.066,21.118,7.527,12.813,9.162,3.299,10.247,12.942,7.995,6.940,3.599,3.445
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,4,0.650722,213.623,378.858,2699.434,3265.987,82.266,149.630,212.218,35.652,33.876,0.071,-0.180,0.846,35.699,20.531,17.399,1.776,33.805,-0.047,15.120,18.252,-1.026,32.443,24.569,11.152,22.139,27.546,20.435,7.874,13.417,10.304,4.897,12.009,12.016,5.981,5.336,3.878,3.656
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,5,0.651722,213.635,384.521,2725.869,3285.975,76.047,136.781,206.550,36.535,35.393,0.429,-1.381,0.303,36.534,20.718,17.538,1.142,34.964,0.001,15.817,18.997,-1.684,33.408,25.003,11.219,22.175,26.762,19.887,8.405,13.783,11.233,6.646,13.521,12.263,5.358,4.980,3.980,3.724
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,6,0.652722,213.702,390.184,2752.304,3305.962,69.829,123.932,200.883,37.266,36.705,0.699,3.697,2.391,37.046,20.752,17.733,0.561,36.007,0.220,16.514,19.533,1.307,34.217,25.147,11.204,21.830,25.748,19.391,9.070,13.943,12.388,8.469,14.826,13.239,5.045,4.833,3.828,3.573
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,7,0.653722,213.770,394.601,2765.379,3300.619,65.017,128.539,182.812,37.810,37.810,0.731,-1.056,1.066,37.810,20.660,17.899,-0.0006,37.079,-0.0006,17.150,19.911,-2.122,34.822,25.267,11.011,21.882,25.808,18.192,9.555,14.256,12.939,9.013,16.630,15.642,4.522,4.410,3.456,3.226
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,8,0.654722,213.837,399.012,2778.386,3295.149,60.212,133.235,164.678,38.198,37.210,0.507,-0.883,1.207,38.692,20.405,17.976,0.989,36.702,-0.494,17.794,20.222,-2.090,35.270,23.599,10.562,22.005,25.701,16.807,11.671,13.036,13.265,9.569,18.462,18.696,3.862,3.795,2.936,2.750
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,9,0.655722,213.904,403.423,2791.393,3289.678,55.407,137.930,146.544,38.486,38.338,0.719,-0.801,1.059,39.370,19.996,18.842,0.148,37.619,-0.884,18.490,19.644,-1.860,35.617,23.561,10.549,21.870,25.431,16.098,12.057,13.011,13.748,10.186,19.519,16.961,3.137,3.074,2.340,2.207
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,10,0.656722,213.972,407.833,2804.399,3284.207,50.602,142.625,128.410,38.678,39.282,0.414,-0.417,0.560,39.863,19.518,20.411,-0.604,38.868,-1.185,19.160,18.268,-0.977,35.868,23.218,10.021,21.484,25.083,15.947,12.649,13.198,14.384,10.785,19.921,16.777,2.421,2.328,1.741,1.661
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,11,0.657722,214.039,412.244,2817.406,3278.737,45.797,147.321,110.277,38.765,40.045,0.291,0.025,-0.244,40.205,20.033,21.724,-1.280,39.754,-1.440,18.732,17.040,0.269,36.012,22.553,9.673,20.869,25.718,15.357,13.459,12.880,15.144,10.295,20.656,15.557,1.785,1.644,1.209,1.176
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,12,0.658722,214.107,416.655,2830.413,3273.266,40.992,152.016,92.143,38.744,40.637,-0.244,0.296,-0.809,40.637,20.446,22.796,-1.892,40.881,-1.892,18.299,15.948,1.106,36.049,21.553,8.914,20.247,26.243,14.276,14.496,12.639,15.802,9.806,21.773,15.628,1.302,1.105,0.817,0.817
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,13,0.659722,214.174,418.276,2853.105,3274.940,39.714,152.771,87.783,38.657,41.079,-0.154,0.402,-1.650,41.079,20.732,23.665,-2.422,41.234,-2.422,17.925,14.992,2.052,35.982,21.470,8.937,20.383,26.546,14.143,14.512,12.533,15.599,9.436,21.839,17.828,1.045,0.795,0.638,0.647
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,14,0.660722,214.241,418.942,2879.111,3279.059,39.642,152.177,88.137,38.545,41.402,-0.568,1.072,-2.576,41.402,21.270,24.337,-2.857,41.970,-2.857,17.274,14.208,3.647,35.878,21.672,8.509,20.679,27.068,14.259,14.206,13.163,15.199,8.810,21.620,20.185,1.085,0.798,0.742,0.730
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,15,0.661722,214.309,419.608,2905.117,3283.178,39.571,151.583,88.492,38.444,41.617,-0.673,0.111,-3.186,41.617,21.682,24.812,-3.173,42.290,-3.173,16.762,13.632,3.297,35.786,21.769,8.389,20.867,27.463,14.154,14.017,13.380,14.919,8.323,21.632,17.453,1.497,1.198,1.203,1.130
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,16,0.662722,214.376,420.275,2931.124,3287.297,39.500,150.989,88.846,38.368,41.728,-0.650,-1.576,-2.479,41.728,25.091,25.091,-3.360,42.378,-3.360,13.277,13.277,0.904,35.718,21.764,8.397,20.951,30.853,13.829,13.954,13.367,14.767,4.865,21.889,18.326,2.327,2.021,2.060,1.891
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,17,0.663722,214.444,420.941,2957.130,3291.416,39.428,150.395,89.201,38.338,41.751,0.163,-1.580,-1.540,41.751,25.182,25.182,-3.413,41.587,-3.413,13.156,13.156,-0.040,35.696,21.674,9.195,20.947,30.924,13.287,14.022,12.479,14.749,4.772,22.410,19.802,3.513,3.195,3.251,2.958
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,18,0.664722,214.511,421.607,2983.137,3295.535,39.357,149.801,89.556,38.380,41.734,0.297,-2.093,3.726,41.734,25.075,25.075,-3.354,41.437,-3.354,13.305,13.305,-5.820,35.746,21.549,9.313,20.904,30.796,12.516,14.198,12.236,14.843,4.950,23.231,18.654,4.972,4.637,4.698,4.257
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,19,0.665722,214.578,422.282,2996.278,3299.232,39.578,153.824,93.336,38.484,41.725,0.335,-2.654,-1.082,41.725,24.759,24.759,-3.240,41.390,-3.240,13.726,13.726,-1.571,35.859,21.488,9.327,20.930,30.702,12.239,14.371,12.160,14.929,5.157,23.620,19.901,6.622,6.268,6.323,5.715
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,20,0.666722,214.640,422.965,2996.293,3302.497,40.096,162.559,100.611,38.589,41.727,0.239,-2.786,-2.636,41.727,24.224,24.224,-3.138,41.488,-3.138,14.365,14.365,-0.150,35.972,21.499,9.201,21.030,30.617,12.449,14.473,12.298,14.942,5.355,23.523,20.480,8.381,8.005,8.046,7.258
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,21,0.667722,214.681,423.649,2996.308,3305.762,40.615,171.293,107.887,38.647,41.721,0.340,-3.208,-3.294,41.721,23.421,23.421,-3.074,41.381,-3.074,15.226,15.226,0.086,36.039,21.504,9.269,21.121,30.239,12.344,14.536,12.235,14.919,5.800,23.695,20.438,10.165,9.766,9.790,8.812
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,22,0.668722,214.723,424.333,2996.323,3309.027,41.134,180.028,115.162,38.678,41.687,0.783,-3.564,-3.452,41.687,22.315,22.315,-3.009,40.904,-3.009,16.362,16.362,-0.112,36.079,21.489,9.679,21.182,29.536,11.896,14.590,11.810,14.898,6.543,24.183,19.085,11.892,11.470,11.476,10.304
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,23,0.669722,214.764,425.016,2996.338,3312.292,41.652,188.762,122.438,38.748,41.639,0.986,-3.770,-2.984,41.639,21.376,21.376,-2.892,40.653,-2.892,17.372,17.372,-0.786,36.158,21.468,9.849,21.228,28.978,11.579,14.689,11.620,14.930,7.180,24.578,18.464,13.479,13.036,13.026,11.660
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,24,0.670722,214.806,425.700,2996.352,3315.558,42.171,197.497,129.713,38.844,41.597,1.462,-3.897,-2.084,41.597,20.430,20.430,-2.753,40.135,-2.753,18.414,18.414,-1.813,36.263,21.460,10.292,21.278,28.396,11.225,14.803,11.169,14.985,7.868,25.038,18.018,14.844,14.383,14.361,12.806
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,25,0.671722,214.847,426.431,2991.026,3318.238,42.805,207.357,143.352,38.904,41.544,1.506,-4.192,-1.592,41.544,19.247,19.247,-2.641,40.038,-2.641,19.656,19.656,-2.600,36.332,21.468,10.298,21.338,27.596,11.140,14.864,11.169,14.994,8.736,25.192,18.254,15.910,15.435,15.410,13.674
25e-tim-w_Audio,25e,tim,w_Audio,i,0.647722,0.862661,26,0.672722,214.889,427.305,2969.239,3319.114,43.793,220.684,176.605,38.902,41.466,1.624,-4.427,-0.991,41.466,17.857,17.857,-2.563,39.842,-2.563,21.046,21.046,-3.437,36.342,21.513,10.361,21.436,26.674,12.199,14.829,11.152,14.906,9.668,24.143,19.142,16.788,16.300,16.275,14.334
